time,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,cape,convective_inhibition,location,latitude,longitude,elevation_m,IWV_mm,CTT_K
2025-07-03T10:00,29.1,81,23.1,0.16,1371.5,-129.7,Mumbai (Mithi Basin),19.076,72.8777,14,36.53,251.04
2025-07-03T11:00,33.4,71,21.2,0.05,1052.2,-53.4,Mumbai (Mithi Basin),19.076,72.8777,14,35.67,252.29
2025-07-03T12:00,29.7,80,20.7,0.0,928.6,-114.7,Mumbai (Mithi Basin),19.076,72.8777,14,36.43,279.87
2025-07-03T13:00,32.0,79,13.2,0.0,272.8,-30.4,Mumbai (Mithi Basin),19.076,72.8777,14,36.58,264.62
2025-07-03T14:00,32.0,78,17.4,0.0,1009.2,-143.3,Mumbai (Mithi Basin),19.076,72.8777,14,36.55,248.3
2025-07-03T15:00,30.7,81,15.8,0.0,859.3,-149.7,Mumbai (Mithi Basin),19.076,72.8777,14,36.81,246.32
2025-07-03T16:00,32.3,69,23.7,0.0,1224.3,-147.6,Mumbai (Mithi Basin),19.076,72.8777,14,35.21,258.94
2025-07-03T17:00,30.8,77,84.6,29.06,3744.5,-29.2,Mumbai (Mithi Basin),19.076,72.8777,14,48.1,232.54
2025-07-03T18:00,31.5,75,10.2,0.62,483.2,-41.9,Mumbai (Mithi Basin),19.076,72.8777,14,36.01,253.22
2025-07-03T19:00,32.1,76,73.0,21.38,3169.6,-21.9,Mumbai (Mithi Basin),19.076,72.8777,14,47.13,219.86
2025-07-03T20:00,29.1,82,26.9,0.0,1185.6,-111.8,Mumbai (Mithi Basin),19.076,72.8777,14,36.66,261.18
2025-07-03T21:00,27.7,87,26.4,0.0,1293.7,-139.5,Mumbai (Mithi Basin),19.076,72.8777,14,37.19,249.55
2025-07-03T22:00,28.4,87,25.6,2.05,534.6,-46.4,Mumbai (Mithi Basin),19.076,72.8777,14,37.32,260.7
2025-07-03T23:00,27.9,85,16.4,1.04,812.7,-21.8,Mumbai (Mithi Basin),19.076,72.8777,14,36.93,251.32
2025-07-04T00:00,24.5,88,21.0,0.0,1054.9,-136.0,Mumbai (Mithi Basin),19.076,72.8777,14,36.98,258.12
2025-07-04T01:00,24.4,94,24.5,0.0,208.0,-78.0,Mumbai (Mithi Basin),19.076,72.8777,14,37.76,254.23
2025-07-04T02:00,25.4,93,6.0,0.0,1088.3,-89.6,Mumbai (Mithi Basin),19.076,72.8777,14,37.86,259.36
2025-07-04T03:00,24.3,89,11.0,0.0,971.9,-135.5,Mumbai (Mithi Basin),19.076,72.8777,14,37.03,261.82
2025-07-04T04:00,23.5,88,48.5,32.71,3570.4,-13.9,Mumbai (Mithi Basin),19.076,72.8777,14,58.66,233.4
2025-07-04T05:00,25.6,83,13.0,0.27,245.2,-61.2,Mumbai (Mithi Basin),19.076,72.8777,14,36.38,258.06
2025-07-04T06:00,26.3,87,17.8,0.0,1394.0,-64.4,Mumbai (Mithi Basin),19.076,72.8777,14,37.07,262.81
2025-07-04T07:00,25.8,81,25.7,0.0,399.2,-27.6,Mumbai (Mithi Basin),19.076,72.8777,14,36.02,248.72
2025-07-04T08:00,27.2,94,19.3,0.0,948.2,-30.5,Mumbai (Mithi Basin),19.076,72.8777,14,38.19,247.45
2025-07-04T09:00,27.3,81,62.3,34.62,2554.5,-41.9,Mumbai (Mithi Basin),19.076,72.8777,14,54.43,232.24
2025-07-04T10:00,27.6,87,12.3,0.0,628.4,-49.8,Mumbai (Mithi Basin),19.076,72.8777,14,37.16,275.33
2025-07-04T11:00,29.2,88,16.5,0.24,415.3,-64.8,Mumbai (Mithi Basin),19.076,72.8777,14,37.54,266.46
2025-07-04T12:00,30.6,80,23.4,0.0,392.3,-131.6,Mumbai (Mithi Basin),19.076,72.8777,14,36.57,248.43
2025-07-04T13:00,29.3,78,15.3,1.08,947.7,-33.8,Mumbai (Mithi Basin),19.076,72.8777,14,36.03,268.31
2025-07-04T14:00,30.9,72,51.6,30.9,2450.9,-37.7,Mumbai (Mithi Basin),19.076,72.8777,14,48.37,228.69
2025-07-04T15:00,31.6,75,25.6,0.0,648.4,-90.8,Mumbai (Mithi Basin),19.076,72.8777,14,35.96,260.49
2025-07-04T16:00,32.8,84,10.5,0.04,982.8,-73.5,Mumbai (Mithi Basin),19.076,72.8777,14,37.43,252.68
2025-07-04T17:00,30.7,79,25.7,0.0,568.2,-57.1,Mumbai (Mithi Basin),19.076,72.8777,14,36.49,262.7
2025-07-04T18:00,29.0,79,26.3,0.0,920.8,-117.7,Mumbai (Mithi Basin),19.076,72.8777,14,36.24,260.13
2025-07-04T19:00,29.5,86,6.7,0.2,830.0,-64.3,Mumbai (Mithi Basin),19.076,72.8777,14,37.29,253.09
2025-07-04T20:00,28.2,85,23.4,0.0,1303.9,-99.3,Mumbai (Mithi Basin),19.076,72.8777,14,37.0,248.4
2025-07-04T21:00,28.7,83,9.9,0.0,812.0,-53.3,Mumbai (Mithi Basin),19.076,72.8777,14,36.83,249.05
2025-07-04T22:00,26.7,87,17.6,0.0,1396.8,-76.3,Mumbai (Mithi Basin),19.076,72.8777,14,37.04,275.24
2025-07-04T23:00,23.0,84,6.0,0.0,529.8,-91.5,Mumbai (Mithi Basin),19.076,72.8777,14,36.2,275.84
2025-07-05T00:00,30.0,87,79.5,19.9,3387.9,-10.0,Mumbai (Mithi Basin),19.076,72.8777,14,45.39,231.04
2025-07-05T01:00,25.1,89,17.9,0.0,561.9,-144.6,Mumbai (Mithi Basin),19.076,72.8777,14,37.2,259.76
2025-07-05T02:00,24.7,93,17.6,0.0,244.5,-79.8,Mumbai (Mithi Basin),19.076,72.8777,14,37.69,250.61
2025-07-05T03:00,22.7,86,21.1,0.0,998.9,-22.9,Mumbai (Mithi Basin),19.076,72.8777,14,36.39,249.42
2025-07-05T04:00,22.9,91,27.6,0.09,416.3,-109.9,Mumbai (Mithi Basin),19.076,72.8777,14,37.15,252.2
2025-07-05T05:00,24.9,89,7.7,0.6,614.1,-88.6,Mumbai (Mithi Basin),19.076,72.8777,14,37.06,250.0
2025-07-05T06:00,25.9,85,14.6,0.0,243.4,-149.1,Mumbai (Mithi Basin),19.076,72.8777,14,36.74,258.16
2025-07-05T07:00,27.1,86,23.0,0.0,613.5,-44.4,Mumbai (Mithi Basin),19.076,72.8777,14,36.99,262.52
2025-07-05T08:00,27.4,77,20.7,0.0,565.1,-120.8,Mumbai (Mithi Basin),19.076,72.8777,14,35.63,268.41
2025-07-05T09:00,26.6,81,9.0,0.43,1265.6,-102.0,Mumbai (Mithi Basin),19.076,72.8777,14,36.18,258.38
2025-07-05T10:00,25.9,78,19.0,0.09,1305.7,-34.9,Mumbai (Mithi Basin),19.076,72.8777,14,35.62,263.35
2025-07-05T11:00,29.6,79,23.2,1.38,772.1,-56.0,Mumbai (Mithi Basin),19.076,72.8777,14,36.36,277.98
2025-07-05T12:00,29.8,70,18.9,0.0,808.1,-74.8,Mumbai (Mithi Basin),19.076,72.8777,14,34.96,269.64
2025-07-05T13:00,29.5,79,9.1,0.0,986.4,-155.6,Mumbai (Mithi Basin),19.076,72.8777,14,36.24,271.36
2025-07-05T14:00,32.4,81,19.1,0.78,410.8,-150.6,Mumbai (Mithi Basin),19.076,72.8777,14,36.96,247.7
2025-07-05T15:00,29.6,77,21.1,0.0,1396.9,-130.9,Mumbai (Mithi Basin),19.076,72.8777,14,35.93,278.96
2025-07-05T16:00,32.1,79,19.1,0.0,426.5,-132.8,Mumbai (Mithi Basin),19.076,72.8777,14,36.68,278.95
2025-07-05T17:00,29.3,76,58.9,15.71,3130.2,-28.8,Mumbai (Mithi Basin),19.076,72.8777,14,59.08,228.9
2025-07-05T18:00,30.6,73,7.5,0.0,751.5,-111.5,Mumbai (Mithi Basin),19.076,72.8777,14,35.51,264.78
2025-07-05T19:00,30.9,81,27.3,0.41,633.9,-114.3,Mumbai (Mithi Basin),19.076,72.8777,14,36.7,267.13
2025-07-05T20:00,28.5,85,16.9,2.05,1009.0,-36.0,Mumbai (Mithi Basin),19.076,72.8777,14,37.03,280.0
2025-07-05T21:00,30.0,79,23.2,0.0,324.0,-100.3,Mumbai (Mithi Basin),19.076,72.8777,14,36.31,265.92
2025-07-05T22:00,29.4,84,25.0,0.0,1307.3,-158.8,Mumbai (Mithi Basin),19.076,72.8777,14,37.01,251.7
2025-07-05T23:00,26.5,87,14.2,0.0,532.7,-154.3,Mumbai (Mithi Basin),19.076,72.8777,14,37.0,269.34
2025-07-06T00:00,26.2,99,24.2,2.32,1017.0,-145.4,Mumbai (Mithi Basin),19.076,72.8777,14,38.76,271.42
2025-07-06T01:00,26.2,91,27.9,0.0,452.3,-130.8,Mumbai (Mithi Basin),19.076,72.8777,14,37.61,256.27
2025-07-06T02:00,25.3,83,26.9,0.0,487.1,-112.2,Mumbai (Mithi Basin),19.076,72.8777,14,36.33,248.82
2025-07-06T03:00,25.0,82,13.5,0.0,255.3,-54.4,Mumbai (Mithi Basin),19.076,72.8777,14,36.18,259.66
2025-07-06T04:00,24.0,94,78.9,21.14,2465.3,-30.9,Mumbai (Mithi Basin),19.076,72.8777,14,52.21,230.15
2025-07-06T05:00,22.9,99,23.3,0.0,1149.8,-97.5,Mumbai (Mithi Basin),19.076,72.8777,14,38.31,279.29
2025-07-06T06:00,23.9,88,19.1,0.0,482.7,-91.7,Mumbai (Mithi Basin),19.076,72.8777,14,36.82,269.88
2025-07-06T07:00,29.1,86,21.2,0.0,326.1,-40.0,Mumbai (Mithi Basin),19.076,72.8777,14,37.29,259.15
2025-07-06T08:00,27.5,88,21.0,0.0,1035.9,-28.5,Mumbai (Mithi Basin),19.076,72.8777,14,37.28,255.15
2025-07-06T09:00,27.7,81,24.2,0.02,304.3,-71.0,Mumbai (Mithi Basin),19.076,72.8777,14,36.31,273.87
2025-07-06T10:00,30.4,72,16.8,0.0,803.2,-142.2,Mumbai (Mithi Basin),19.076,72.8777,14,35.35,276.68
2025-07-06T11:00,28.9,85,17.9,0.0,600.9,-48.9,Mumbai (Mithi Basin),19.076,72.8777,14,37.04,251.39
2025-07-06T12:00,31.2,77,24.8,0.0,472.8,-96.9,Mumbai (Mithi Basin),19.076,72.8777,14,36.15,249.39
2025-07-06T13:00,31.1,82,16.3,0.0,1058.9,-31.6,Mumbai (Mithi Basin),19.076,72.8777,14,36.98,272.03
2025-07-06T14:00,31.9,74,22.5,0.64,441.0,-114.2,Mumbai (Mithi Basin),19.076,72.8777,14,35.89,269.8
2025-07-06T15:00,31.1,77,26.7,0.17,1225.1,-146.0,Mumbai (Mithi Basin),19.076,72.8777,14,36.27,272.36
2025-07-06T16:00,30.2,81,21.4,3.38,738.3,-159.6,Mumbai (Mithi Basin),19.076,72.8777,14,36.63,248.1
2025-07-06T17:00,30.0,82,26.3,1.73,656.1,-43.3,Mumbai (Mithi Basin),19.076,72.8777,14,36.84,279.36
2025-07-06T18:00,29.5,80,72.2,22.72,3127.1,-25.6,Mumbai (Mithi Basin),19.076,72.8777,14,57.85,222.88
2025-07-06T19:00,29.7,81,16.3,0.22,248.7,-84.6,Mumbai (Mithi Basin),19.076,72.8777,14,36.65,264.48
2025-07-06T20:00,27.0,85,9.6,0.01,684.2,-117.2,Mumbai (Mithi Basin),19.076,72.8777,14,36.79,248.04
2025-07-06T21:00,26.5,86,18.0,0.0,428.8,-146.2,Mumbai (Mithi Basin),19.076,72.8777,14,36.89,263.06
2025-07-06T22:00,27.3,81,21.3,0.38,387.5,-93.6,Mumbai (Mithi Basin),19.076,72.8777,14,36.23,264.28
2025-07-06T23:00,26.1,82,19.4,0.0,600.3,-138.6,Mumbai (Mithi Basin),19.076,72.8777,14,36.33,250.11
2025-07-07T00:00,25.8,81,51.8,23.77,2265.6,-18.3,Mumbai (Mithi Basin),19.076,72.8777,14,53.85,219.36
2025-07-07T01:00,24.9,93,27.1,0.0,692.9,-117.8,Mumbai (Mithi Basin),19.076,72.8777,14,37.74,275.12
2025-07-07T02:00,27.6,89,12.4,0.0,520.2,-141.9,Mumbai (Mithi Basin),19.076,72.8777,14,37.54,276.16
2025-07-07T03:00,24.7,94,25.1,0.0,810.0,-120.9,Mumbai (Mithi Basin),19.076,72.8777,14,37.87,273.03
2025-07-07T04:00,24.2,92,11.9,0.0,954.7,-41.2,Mumbai (Mithi Basin),19.076,72.8777,14,37.52,266.44
2025-07-07T05:00,25.1,86,15.4,1.54,1368.0,-141.8,Mumbai (Mithi Basin),19.076,72.8777,14,36.73,256.4
2025-07-07T06:00,26.7,88,6.0,0.0,719.5,-132.1,Mumbai (Mithi Basin),19.076,72.8777,14,37.31,275.49
2025-07-07T07:00,26.2,86,13.6,0.0,666.5,-59.0,Mumbai (Mithi Basin),19.076,72.8777,14,36.83,254.54
2025-07-07T08:00,27.9,83,80.8,48.81,3794.1,-9.4,Mumbai (Mithi Basin),19.076,72.8777,14,74.79,203.24
2025-07-07T09:00,28.5,88,23.6,0.0,592.7,-108.5,Mumbai (Mithi Basin),19.076,72.8777,14,37.43,277.06
2025-07-07T10:00,28.6,92,20.2,0.0,1305.1,-133.7,Mumbai (Mithi Basin),19.076,72.8777,14,38.11,266.35
2025-07-07T11:00,29.9,85,8.4,0.0,561.2,-80.5,Mumbai (Mithi Basin),19.076,72.8777,14,37.23,268.18
2025-07-07T12:00,32.4,79,21.3,0.0,586.6,-78.9,Mumbai (Mithi Basin),19.076,72.8777,14,36.67,277.59
2025-07-07T13:00,31.3,83,43.2,53.93,2450.1,-26.0,Mumbai (Mithi Basin),19.076,72.8777,14,63.99,214.17
2025-07-07T14:00,30.2,84,6.8,0.0,414.7,-77.6,Mumbai (Mithi Basin),19.076,72.8777,14,37.14,273.9
2025-07-07T15:00,31.1,71,27.8,0.0,1125.3,-111.4,Mumbai (Mithi Basin),19.076,72.8777,14,35.36,258.91
2025-07-07T16:00,28.8,82,68.1,14.76,3066.0,-28.9,Mumbai (Mithi Basin),19.076,72.8777,14,47.52,217.35
2025-07-07T17:00,31.2,81,48.8,19.0,3595.2,-30.2,Mumbai (Mithi Basin),19.076,72.8777,14,50.56,234.93
2025-07-07T18:00,32.0,84,77.8,31.41,2943.6,-22.8,Mumbai (Mithi Basin),19.076,72.8777,14,48.01,223.83
2025-07-07T19:00,28.1,84,9.4,0.0,548.7,-111.1,Mumbai (Mithi Basin),19.076,72.8777,14,36.81,269.28
2025-07-07T20:00,29.1,81,57.9,24.0,3514.8,-26.5,Mumbai (Mithi Basin),19.076,72.8777,14,48.23,233.32
2025-07-07T21:00,29.2,92,72.8,25.36,2456.7,-26.9,Mumbai (Mithi Basin),19.076,72.8777,14,55.18,221.16
2025-07-07T22:00,28.4,87,23.5,0.94,1276.7,-116.9,Mumbai (Mithi Basin),19.076,72.8777,14,37.35,257.62
2025-07-07T23:00,27.8,86,8.0,0.28,655.2,-68.8,Mumbai (Mithi Basin),19.076,72.8777,14,37.06,267.9
2025-07-08T00:00,23.3,91,19.4,0.0,798.9,-92.7,Mumbai (Mithi Basin),19.076,72.8777,14,37.2,270.83
2025-07-08T01:00,25.6,94,67.9,62.94,2127.4,-27.8,Mumbai (Mithi Basin),19.076,72.8777,14,64.22,210.38
2025-07-08T02:00,22.8,91,7.9,0.0,212.0,-97.4,Mumbai (Mithi Basin),19.076,72.8777,14,37.16,276.98
2025-07-08T03:00,23.3,93,17.8,0.0,361.6,-91.9,Mumbai (Mithi Basin),19.076,72.8777,14,37.43,248.11
2025-07-08T04:00,25.6,91,75.0,15.07,2488.8,-18.5,Mumbai (Mithi Basin),19.076,72.8777,14,48.09,234.03
2025-07-08T05:00,25.2,87,35.2,26.44,3020.5,-24.0,Mumbai (Mithi Basin),19.076,72.8777,14,50.43,216.94
2025-07-08T06:00,26.4,86,18.5,0.0,632.0,-98.2,Mumbai (Mithi Basin),19.076,72.8777,14,36.85,247.32
2025-07-08T07:00,25.1,82,5.0,0.0,622.8,-51.4,Mumbai (Mithi Basin),19.076,72.8777,14,36.12,255.92
2025-07-08T08:00,28.9,92,35.8,29.73,2185.8,-24.8,Mumbai (Mithi Basin),19.076,72.8777,14,52.32,227.53
2025-07-08T09:00,28.8,83,13.2,0.0,811.0,-50.3,Mumbai (Mithi Basin),19.076,72.8777,14,36.81,270.77
2025-07-08T10:00,30.0,68,7.8,0.0,1332.6,-106.6,Mumbai (Mithi Basin),19.076,72.8777,14,34.75,273.23
2025-07-08T11:00,28.5,82,13.7,0.0,1352.9,-91.7,Mumbai (Mithi Basin),19.076,72.8777,14,36.6,245.26
2025-07-08T12:00,31.9,81,63.0,28.82,2252.4,-14.1,Mumbai (Mithi Basin),19.076,72.8777,14,52.81,228.91
2025-07-08T13:00,30.7,70,37.5,28.12,2521.1,-28.5,Mumbai (Mithi Basin),19.076,72.8777,14,50.29,223.64
2025-07-08T14:00,30.6,74,19.2,1.22,1290.7,-60.3,Mumbai (Mithi Basin),19.076,72.8777,14,35.67,254.43
2025-07-08T15:00,32.3,73,66.1,15.51,3480.4,-14.5,Mumbai (Mithi Basin),19.076,72.8777,14,45.28,234.12
2025-07-08T16:00,32.1,74,25.0,0.0,515.9,-85.0,Mumbai (Mithi Basin),19.076,72.8777,14,35.92,266.86
2025-07-08T17:00,30.0,83,52.9,53.85,3056.2,-19.6,Mumbai (Mithi Basin),19.076,72.8777,14,62.42,210.53
2025-07-08T18:00,32.9,78,57.7,60.51,2965.5,-16.8,Mumbai (Mithi Basin),19.076,72.8777,14,59.06,214.13
2025-07-08T19:00,31.9,79,72.2,23.52,2412.1,-37.7,Mumbai (Mithi Basin),19.076,72.8777,14,58.22,232.22
2025-07-08T20:00,29.6,87,13.6,0.0,822.9,-46.6,Mumbai (Mithi Basin),19.076,72.8777,14,37.45,278.0
2025-07-08T21:00,28.5,86,61.9,31.38,3526.4,-25.4,Mumbai (Mithi Basin),19.076,72.8777,14,56.05,226.62
2025-07-08T22:00,27.5,79,20.0,0.41,1279.1,-128.7,Mumbai (Mithi Basin),19.076,72.8777,14,35.99,271.16
2025-07-08T23:00,24.4,85,51.8,24.07,2877.4,-12.5,Mumbai (Mithi Basin),19.076,72.8777,14,49.02,221.19
2025-07-09T00:00,25.7,90,13.2,1.39,1074.6,-27.1,Mumbai (Mithi Basin),19.076,72.8777,14,37.42,254.64
2025-07-09T01:00,25.1,86,11.6,0.0,784.8,-79.5,Mumbai (Mithi Basin),19.076,72.8777,14,36.77,263.43
2025-07-09T02:00,23.9,99,18.9,0.05,1051.5,-71.8,Mumbai (Mithi Basin),19.076,72.8777,14,38.43,263.98
2025-07-09T03:00,24.1,91,7.0,0.05,1272.9,-66.2,Mumbai (Mithi Basin),19.076,72.8777,14,37.39,260.56
2025-07-09T04:00,21.8,88,18.1,0.0,649.1,-67.3,Mumbai (Mithi Basin),19.076,72.8777,14,36.52,265.49
2025-07-09T05:00,23.7,86,23.4,0.05,809.8,-57.4,Mumbai (Mithi Basin),19.076,72.8777,14,36.46,248.59
2025-07-09T06:00,26.6,93,14.4,2.19,320.2,-130.7,Mumbai (Mithi Basin),19.076,72.8777,14,37.91,272.05
2025-07-09T07:00,28.3,85,6.3,0.22,1377.0,-138.5,Mumbai (Mithi Basin),19.076,72.8777,14,37.01,252.59
2025-07-09T08:00,26.0,87,9.7,0.0,287.6,-120.1,Mumbai (Mithi Basin),19.076,72.8777,14,37.04,260.08
2025-07-09T09:00,28.2,79,8.7,0.0,798.1,-104.9,Mumbai (Mithi Basin),19.076,72.8777,14,36.17,250.7
2025-07-09T10:00,30.2,82,22.3,0.0,1291.0,-109.8,Mumbai (Mithi Basin),19.076,72.8777,14,36.9,257.62
2025-07-09T11:00,29.1,78,18.3,0.02,1154.5,-125.2,Mumbai (Mithi Basin),19.076,72.8777,14,36.08,275.87
2025-07-09T12:00,31.3,78,23.3,0.37,1165.3,-79.3,Mumbai (Mithi Basin),19.076,72.8777,14,36.35,253.38
2025-07-09T13:00,31.0,75,19.8,0.0,1137.1,-128.0,Mumbai (Mithi Basin),19.076,72.8777,14,35.85,275.33
2025-07-09T14:00,32.8,81,9.7,0.0,658.9,-23.8,Mumbai (Mithi Basin),19.076,72.8777,14,37.09,251.88
2025-07-09T15:00,30.0,75,17.6,0.0,809.6,-67.6,Mumbai (Mithi Basin),19.076,72.8777,14,35.75,259.43
2025-07-09T16:00,30.1,77,22.2,0.0,1051.9,-142.5,Mumbai (Mithi Basin),19.076,72.8777,14,36.01,255.56
2025-07-09T17:00,31.4,78,21.4,1.5,1303.5,-106.8,Mumbai (Mithi Basin),19.076,72.8777,14,36.32,257.81
2025-07-09T18:00,30.6,85,13.8,0.0,314.1,-82.1,Mumbai (Mithi Basin),19.076,72.8777,14,37.4,260.14
2025-07-09T19:00,29.7,84,13.9,0.45,1007.7,-104.8,Mumbai (Mithi Basin),19.076,72.8777,14,37.07,260.64
2025-07-09T20:00,29.6,85,6.2,0.0,320.0,-86.0,Mumbai (Mithi Basin),19.076,72.8777,14,37.24,249.56
2025-07-09T21:00,26.9,78,9.5,0.0,1358.1,-104.8,Mumbai (Mithi Basin),19.076,72.8777,14,35.73,267.58
2025-07-09T22:00,25.5,83,9.6,0.69,1310.7,-27.8,Mumbai (Mithi Basin),19.076,72.8777,14,36.36,262.79
2025-07-09T23:00,25.6,92,11.6,0.0,939.6,-157.7,Mumbai (Mithi Basin),19.076,72.8777,14,37.71,263.48
2025-07-10T00:00,25.1,84,26.9,0.0,876.6,-72.5,Mumbai (Mithi Basin),19.076,72.8777,14,36.46,252.5
2025-07-10T01:00,24.6,90,7.4,0.0,271.3,-151.5,Mumbai (Mithi Basin),19.076,72.8777,14,37.3,269.85
2025-07-10T02:00,26.1,87,8.9,0.0,1146.4,-58.3,Mumbai (Mithi Basin),19.076,72.8777,14,36.94,258.4
2025-07-10T03:00,25.4,87,23.5,0.0,229.2,-26.5,Mumbai (Mithi Basin),19.076,72.8777,14,36.94,274.25
2025-07-10T04:00,25.3,97,17.9,0.0,1094.8,-27.2,Mumbai (Mithi Basin),19.076,72.8777,14,38.42,248.1
2025-07-10T05:00,25.2,93,9.7,0.0,869.2,-24.3,Mumbai (Mithi Basin),19.076,72.8777,14,37.75,268.93
2025-07-10T06:00,25.0,93,22.7,2.0,1125.5,-68.4,Mumbai (Mithi Basin),19.076,72.8777,14,37.71,248.12
2025-07-10T07:00,25.2,91,7.2,0.0,348.6,-151.3,Mumbai (Mithi Basin),19.076,72.8777,14,37.42,258.99
2025-07-10T08:00,25.7,85,19.7,0.0,626.3,-64.8,Mumbai (Mithi Basin),19.076,72.8777,14,36.69,279.56
2025-07-10T09:00,27.2,81,18.8,0.0,924.9,-142.2,Mumbai (Mithi Basin),19.076,72.8777,14,36.3,250.11
2025-07-10T10:00,28.9,81,21.3,0.0,821.3,-24.2,Mumbai (Mithi Basin),19.076,72.8777,14,36.43,265.39
2025-07-10T11:00,28.4,80,24.9,0.0,454.0,-109.1,Mumbai (Mithi Basin),19.076,72.8777,14,36.24,261.41
2025-07-10T12:00,30.7,86,12.2,0.0,833.7,-84.4,Mumbai (Mithi Basin),19.076,72.8777,14,37.51,264.17
2025-07-10T13:00,30.8,73,21.9,0.0,247.2,-71.8,Mumbai (Mithi Basin),19.076,72.8777,14,35.49,248.06
2025-07-10T14:00,30.9,75,76.7,33.71,3791.1,-39.8,Mumbai (Mithi Basin),19.076,72.8777,14,59.59,232.33
2025-07-10T15:00,32.9,73,23.1,1.14,1140.0,-49.8,Mumbai (Mithi Basin),19.076,72.8777,14,35.89,270.65
2025-07-10T16:00,28.4,81,19.8,0.0,853.7,-21.5,Mumbai (Mithi Basin),19.076,72.8777,14,36.51,250.11
2025-07-10T17:00,30.6,85,19.0,0.0,492.2,-68.2,Mumbai (Mithi Basin),19.076,72.8777,14,37.38,270.07
2025-07-10T18:00,27.7,80,28.0,0.0,515.2,-114.0,Mumbai (Mithi Basin),19.076,72.8777,14,36.23,249.32
2025-07-10T19:00,30.0,82,13.3,0.03,849.6,-32.0,Mumbai (Mithi Basin),19.076,72.8777,14,36.82,245.94
2025-07-10T20:00,29.8,83,26.1,0.0,986.5,-57.2,Mumbai (Mithi Basin),19.076,72.8777,14,36.86,247.71
2025-07-10T21:00,26.4,86,6.2,0.36,1017.8,-50.3,Mumbai (Mithi Basin),19.076,72.8777,14,36.86,261.65
2025-07-10T22:00,25.6,89,12.6,0.0,662.8,-68.7,Mumbai (Mithi Basin),19.076,72.8777,14,37.22,277.01
2025-07-10T23:00,24.2,89,17.4,0.0,1346.6,-31.9,Mumbai (Mithi Basin),19.076,72.8777,14,37.07,271.99
2025-07-11T00:00,25.6,91,56.9,20.5,2357.6,-10.9,Mumbai (Mithi Basin),19.076,72.8777,14,46.19,221.44
2025-07-11T01:00,24.6,93,27.0,0.0,1103.0,-138.3,Mumbai (Mithi Basin),19.076,72.8777,14,37.69,262.08
2025-07-11T02:00,24.3,84,26.3,0.0,440.5,-157.5,Mumbai (Mithi Basin),19.076,72.8777,14,36.27,259.58
2025-07-11T03:00,24.1,91,26.5,0.03,572.0,-122.8,Mumbai (Mithi Basin),19.076,72.8777,14,37.31,279.11
2025-07-11T04:00,23.5,92,8.2,0.0,1202.5,-75.9,Mumbai (Mithi Basin),19.076,72.8777,14,37.37,270.59
2025-07-11T05:00,26.3,92,19.2,0.14,724.5,-50.6,Mumbai (Mithi Basin),19.076,72.8777,14,37.73,254.9
2025-07-11T06:00,25.9,88,16.0,0.0,209.8,-118.0,Mumbai (Mithi Basin),19.076,72.8777,14,37.16,255.19
2025-07-11T07:00,24.8,88,21.2,0.0,1131.5,-135.3,Mumbai (Mithi Basin),19.076,72.8777,14,37.0,247.57
2025-07-11T08:00,26.3,83,26.3,0.0,930.7,-21.4,Mumbai (Mithi Basin),19.076,72.8777,14,36.43,268.33
2025-07-11T09:00,27.0,77,6.1,0.86,951.0,-47.4,Mumbai (Mithi Basin),19.076,72.8777,14,35.63,267.77
2025-07-11T10:00,30.6,86,16.9,1.29,702.1,-24.8,Mumbai (Mithi Basin),19.076,72.8777,14,37.5,256.95
2025-07-11T11:00,30.6,76,20.2,0.0,1075.7,-153.5,Mumbai (Mithi Basin),19.076,72.8777,14,35.98,274.77
2025-07-11T12:00,30.3,78,15.9,0.68,1107.9,-133.2,Mumbai (Mithi Basin),19.076,72.8777,14,36.31,252.62
2025-07-11T13:00,33.1,75,14.9,0.64,588.5,-105.3,Mumbai (Mithi Basin),19.076,72.8777,14,36.16,266.43
2025-07-11T14:00,33.1,84,12.1,0.0,354.7,-125.9,Mumbai (Mithi Basin),19.076,72.8777,14,37.47,266.07
2025-07-11T15:00,31.2,77,12.1,0.63,729.7,-39.7,Mumbai (Mithi Basin),19.076,72.8777,14,36.17,268.45
2025-07-11T16:00,30.9,76,14.6,0.0,632.0,-151.9,Mumbai (Mithi Basin),19.076,72.8777,14,36.02,278.18
2025-07-11T17:00,30.6,81,21.7,0.0,1392.9,-30.1,Mumbai (Mithi Basin),19.076,72.8777,14,36.72,264.37
2025-07-11T18:00,29.3,88,11.9,0.0,762.1,-89.7,Mumbai (Mithi Basin),19.076,72.8777,14,37.55,254.6
2025-07-11T19:00,31.8,82,14.4,0.0,658.2,-42.7,Mumbai (Mithi Basin),19.076,72.8777,14,37.07,249.98
2025-07-11T20:00,27.7,81,14.7,0.0,1309.5,-109.0,Mumbai (Mithi Basin),19.076,72.8777,14,36.29,259.72
2025-07-11T21:00,29.0,87,16.5,0.0,969.0,-90.5,Mumbai (Mithi Basin),19.076,72.8777,14,37.38,247.06
2025-07-11T22:00,27.9,80,11.4,0.0,664.9,-97.2,Mumbai (Mithi Basin),19.076,72.8777,14,36.15,251.47
2025-07-11T23:00,25.9,88,18.1,0.79,1398.5,-132.7,Mumbai (Mithi Basin),19.076,72.8777,14,37.08,273.38
