time,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,cape,convective_inhibition,flood,location,latitude,longitude,elevation_m,IWV_mm,CTT_K,lifted_index,k_index,hazard_type,severity,lead_time_mins
2025-06-18T07:00,27.0,91,26.6,0.0,1352.9,-39.0,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.65,258.16,-3.01,38.9,Normal,NORMAL,0
2025-06-18T08:00,28.0,83,23.0,0.0,1097.0,-49.5,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.72,279.27,-2.44,38.2,Normal,NORMAL,0
2025-06-18T09:00,27.3,86,8.3,0.0,1321.9,-115.9,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.09,246.35,-2.94,38.5,Normal,NORMAL,0
2025-06-18T10:00,28.8,79,16.6,0.0,797.4,-84.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.16,278.45,-1.77,37.8,Normal,NORMAL,0
2025-06-18T11:00,27.2,81,15.9,0.0,333.7,-158.0,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.28,250.8,-0.12,38.0,Normal,NORMAL,0
2025-06-18T12:00,31.6,86,14.9,0.0,782.6,-23.2,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.63,252.76,-1.74,38.5,Normal,NORMAL,0
2025-06-18T13:00,31.9,73,18.1,0.0,1219.9,-136.0,0,Mumbai (Mithi Basin),19.076,72.8777,14,35.72,265.67,-2.71,37.3,Normal,NORMAL,0
2025-06-18T14:00,32.8,81,26.8,0.0,292.2,-75.6,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.08,268.13,-0.13,38.1,Normal,NORMAL,0
2025-06-18T15:00,33.3,80,23.3,0.0,325.8,-94.4,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.91,256.06,-0.09,37.9,Normal,NORMAL,0
2025-06-18T16:00,29.9,71,11.9,0.0,277.7,-81.3,0,Mumbai (Mithi Basin),19.076,72.8777,14,35.17,247.83,0.07,37.1,Normal,NORMAL,0
2025-06-18T17:00,32.1,80,15.1,0.0,472.9,-59.9,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.81,250.19,-0.1,38.0,Normal,NORMAL,0
2025-06-18T18:00,32.3,79,11.8,0.29,846.6,-52.0,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.71,270.76,-1.88,37.9,Normal,NORMAL,0
2025-06-18T19:00,28.0,81,26.6,0.0,804.5,-153.8,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.35,250.38,-1.79,38.0,Normal,NORMAL,0
2025-06-18T20:00,28.7,84,23.9,0.0,887.8,-111.9,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.85,271.24,-1.97,38.2,Normal,NORMAL,0
2025-06-18T21:00,27.6,83,9.4,0.0,937.9,-77.0,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.56,273.73,-2.08,38.1,Normal,NORMAL,0
2025-06-18T22:00,28.1,86,22.7,0.0,965.0,-64.5,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.15,267.23,-2.14,38.5,Normal,NORMAL,0
2025-06-18T23:00,23.4,88,6.8,0.95,1189.6,-77.6,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.85,265.01,-2.64,38.7,Normal,NORMAL,0
2025-06-19T00:00,27.7,92,26.1,0.0,343.1,-112.5,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.95,265.05,-0.34,39.1,Normal,NORMAL,0
2025-06-19T01:00,24.8,84,76.4,12.43,3109.0,-28.0,0,Mumbai (Mithi Basin),19.076,72.8777,14,47.65,219.72,-6.91,38.2,Severe Thunderstorm,WATCH,61
2025-06-19T02:00,25.7,96,20.3,0.0,832.2,-151.1,0,Mumbai (Mithi Basin),19.076,72.8777,14,38.25,279.91,-1.85,39.5,Normal,NORMAL,0
2025-06-19T03:00,24.4,86,23.5,0.0,445.1,-33.9,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.69,265.26,-0.23,38.5,Normal,NORMAL,0
2025-06-19T04:00,25.2,94,10.4,0.02,865.7,-147.1,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.88,249.85,-1.92,39.3,Normal,NORMAL,0
2025-06-19T05:00,22.2,90,24.7,0.0,967.4,-73.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.96,261.39,-2.15,38.9,Normal,NORMAL,0
2025-06-19T06:00,25.1,84,26.2,0.16,814.8,-77.4,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.4,265.1,-1.81,38.2,Normal,NORMAL,0
2025-06-19T07:00,27.3,90,15.3,0.43,394.5,-149.9,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.55,258.93,-0.29,38.9,Normal,NORMAL,0
2025-06-19T08:00,27.4,82,19.8,0.0,725.4,-108.3,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.46,270.17,-1.61,38.1,Normal,NORMAL,0
2025-06-19T09:00,26.0,88,6.0,0.0,1080.3,-143.2,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.19,246.65,-2.4,38.7,Normal,NORMAL,0
2025-06-19T10:00,29.0,79,19.5,0.0,386.4,-96.8,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.27,279.11,-0.09,37.8,Normal,NORMAL,0
2025-06-19T11:00,28.8,75,16.6,0.21,455.4,-78.0,0,Mumbai (Mithi Basin),19.076,72.8777,14,35.51,263.47,0.01,37.4,Normal,NORMAL,0
2025-06-19T12:00,29.4,85,17.2,0.46,1299.7,-50.4,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.19,258.27,-2.89,38.4,Normal,NORMAL,0
2025-06-19T13:00,29.2,79,8.9,1.1,900.4,-155.9,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.2,273.63,-2.0,37.8,Normal,NORMAL,0
2025-06-19T14:00,32.1,81,22.0,0.0,988.7,-81.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.9,267.46,-2.2,38.0,Normal,NORMAL,0
2025-06-19T15:00,32.8,74,15.4,0.76,432.9,-137.8,0,Mumbai (Mithi Basin),19.076,72.8777,14,35.92,268.8,0.03,37.4,Normal,NORMAL,0
2025-06-19T16:00,33.9,70,9.8,0.0,292.2,-91.3,0,Mumbai (Mithi Basin),19.076,72.8777,14,35.46,269.74,0.11,37.1,Normal,NORMAL,0
2025-06-19T17:00,29.3,85,14.9,0.0,1153.2,-89.1,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.09,262.25,-2.56,38.4,Normal,NORMAL,0
2025-06-19T18:00,31.4,79,15.0,3.24,581.4,-99.4,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.55,250.21,-1.29,37.8,Normal,NORMAL,0
2025-06-19T19:00,30.7,82,19.8,0.0,384.8,-64.0,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.97,256.45,-0.15,38.2,Normal,NORMAL,0
2025-06-19T20:00,28.2,85,24.5,0.0,1041.6,-55.2,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.98,272.45,-2.31,38.4,Normal,NORMAL,0
2025-06-19T21:00,26.9,83,18.8,0.0,1139.5,-103.4,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.48,276.72,-2.53,38.1,Normal,NORMAL,0
2025-06-19T22:00,25.8,87,17.4,0.0,1259.4,-37.2,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.92,261.57,-2.8,38.5,Normal,NORMAL,0
2025-06-19T23:00,25.6,94,20.1,0.19,807.0,-56.0,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.94,274.99,-1.79,39.3,Normal,NORMAL,0
2025-06-20T00:00,25.8,89,5.1,0.0,1057.0,-73.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.23,273.43,-2.35,38.8,Normal,NORMAL,0
2025-06-20T01:00,26.6,94,20.7,0.0,840.6,-108.2,0,Mumbai (Mithi Basin),19.076,72.8777,14,38.07,250.85,-1.87,39.3,Normal,NORMAL,0
2025-06-20T02:00,25.9,83,24.3,0.0,599.7,-86.4,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.37,266.75,-1.33,38.1,Normal,NORMAL,0
2025-06-20T03:00,22.6,95,14.5,0.0,785.5,-116.4,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.75,257.13,-1.75,39.5,Normal,NORMAL,0
2025-06-20T04:00,23.7,85,6.1,0.0,450.9,-39.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.33,257.34,-0.19,38.3,Normal,NORMAL,0
2025-06-20T05:00,26.5,94,24.6,0.0,652.9,-57.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,38.1,267.06,-1.45,39.3,Normal,NORMAL,0
2025-06-20T06:00,24.6,91,7.2,0.0,1002.9,-24.2,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.32,249.3,-2.23,38.9,Normal,NORMAL,0
2025-06-20T07:00,26.2,87,24.6,0.03,838.5,-36.1,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.04,277.73,-1.86,38.6,Normal,NORMAL,0
2025-06-20T08:00,25.0,85,23.1,0.0,1164.5,-146.3,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.63,263.48,-2.59,38.4,Normal,NORMAL,0
2025-06-20T09:00,29.4,83,7.3,0.07,342.2,-148.1,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.87,247.14,-0.16,38.2,Normal,NORMAL,0
2025-06-20T10:00,26.6,79,17.3,1.27,1147.1,-25.6,0,Mumbai (Mithi Basin),19.076,72.8777,14,35.88,245.76,-2.55,37.8,Normal,NORMAL,0
2025-06-20T11:00,27.8,80,12.8,0.0,663.6,-74.3,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.15,270.7,-1.47,37.9,Normal,NORMAL,0
2025-06-20T12:00,31.7,88,18.5,0.0,749.6,-30.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.91,272.65,-1.67,38.7,Normal,NORMAL,0
2025-06-20T13:00,33.3,83,19.1,0.0,806.4,-110.8,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.43,275.36,-1.79,38.3,Normal,NORMAL,0
2025-06-20T14:00,31.0,74,20.9,0.0,837.4,-44.1,0,Mumbai (Mithi Basin),19.076,72.8777,14,35.7,256.75,-1.86,37.4,Normal,NORMAL,0
2025-06-20T15:00,31.4,78,16.3,0.0,1111.1,-20.8,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.41,268.76,-2.47,37.8,Normal,NORMAL,0
2025-06-20T16:00,32.5,78,15.1,0.0,407.5,-66.8,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.48,258.7,-0.05,37.7,Normal,NORMAL,0
2025-06-20T17:00,31.4,77,11.4,0.0,1155.5,-109.6,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.3,251.64,-2.57,37.7,Normal,NORMAL,0
2025-06-20T18:00,30.0,75,27.1,0.41,1263.9,-31.9,0,Mumbai (Mithi Basin),19.076,72.8777,14,35.76,265.09,-2.81,37.5,Normal,NORMAL,0
2025-06-20T19:00,29.2,82,17.2,0.0,534.8,-123.1,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.73,272.32,-1.19,38.1,Normal,NORMAL,0
2025-06-20T20:00,27.0,86,17.3,0.0,1213.7,-39.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.92,246.99,-2.7,38.4,Normal,NORMAL,0
2025-06-20T21:00,28.3,81,7.6,0.69,304.7,-153.5,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.37,274.06,-0.11,38.0,Normal,NORMAL,0
2025-06-20T22:00,27.0,94,15.8,0.0,1245.5,-103.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,38.1,274.7,-2.77,39.3,Normal,NORMAL,0
2025-06-20T23:00,25.7,94,18.8,0.0,665.2,-99.5,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.92,278.15,-1.48,39.3,Normal,NORMAL,0
2025-06-21T00:00,24.3,91,55.4,20.23,3122.9,-38.6,0,Mumbai (Mithi Basin),19.076,72.8777,14,44.96,222.12,-6.94,39.0,Severe Thunderstorm,WARNING,74
2025-06-21T01:00,23.9,85,20.9,0.0,625.1,-63.3,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.43,271.74,-1.39,38.4,Normal,NORMAL,0
2025-06-21T02:00,25.4,92,22.3,0.0,821.9,-148.6,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.69,249.32,-1.83,39.1,Normal,NORMAL,0
2025-06-21T03:00,25.6,92,23.6,0.0,1321.6,-153.8,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.68,253.53,-2.94,39.1,Normal,NORMAL,0
2025-06-21T04:00,24.2,93,26.6,0.0,998.7,-153.8,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.6,263.09,-2.22,39.2,Normal,NORMAL,0
2025-06-21T05:00,24.4,96,17.9,1.1,973.0,-104.4,0,Mumbai (Mithi Basin),19.076,72.8777,14,38.15,259.76,-2.16,39.6,Normal,NORMAL,0
2025-06-21T06:00,24.5,88,6.2,0.0,217.6,-97.2,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.97,262.12,-0.26,38.7,Normal,NORMAL,0
2025-06-21T07:00,27.4,96,8.7,0.44,682.7,-145.2,0,Mumbai (Mithi Basin),19.076,72.8777,14,38.45,273.46,-1.52,39.5,Normal,NORMAL,0
2025-06-21T08:00,27.1,87,6.4,0.0,427.3,-37.5,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.21,253.44,-0.25,38.6,Normal,NORMAL,0
2025-06-21T09:00,28.4,83,19.2,0.0,699.5,-84.8,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.71,250.07,-1.55,38.2,Normal,NORMAL,0
2025-06-21T10:00,29.3,92,8.3,1.04,1050.6,-23.2,0,Mumbai (Mithi Basin),19.076,72.8777,14,38.16,257.89,-2.33,39.1,Normal,NORMAL,0
2025-06-21T11:00,29.4,84,12.2,0.04,860.5,-61.3,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.99,251.74,-1.91,38.3,Normal,NORMAL,0
2025-06-21T12:00,29.1,77,25.9,0.0,1296.0,-82.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,35.96,276.55,-2.88,37.6,Normal,NORMAL,0
2025-06-21T13:00,29.8,78,9.8,1.82,1085.2,-148.3,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.22,268.8,-2.41,37.8,Normal,NORMAL,0
2025-06-21T14:00,32.7,80,13.0,0.0,1037.1,-92.5,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.84,248.92,-2.3,37.9,Normal,NORMAL,0
2025-06-21T15:00,30.6,76,11.0,0.08,898.5,-24.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.05,247.16,-2.0,37.6,Normal,NORMAL,0
2025-06-21T16:00,30.9,78,15.5,0.0,1289.2,-96.5,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.29,266.73,-2.86,37.7,Normal,NORMAL,0
2025-06-21T17:00,29.7,75,21.0,0.0,907.1,-85.9,0,Mumbai (Mithi Basin),19.076,72.8777,14,35.66,259.11,-2.02,37.4,Normal,NORMAL,0
2025-06-21T18:00,29.0,72,50.6,31.44,2884.8,-32.3,1,Mumbai (Mithi Basin),19.076,72.8777,14,58.85,231.89,-6.41,37.2,Severe Thunderstorm,WARNING,75
2025-06-21T19:00,28.8,81,7.2,0.14,620.2,-114.1,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.48,278.26,-1.38,38.0,Normal,NORMAL,0
2025-06-21T20:00,30.9,83,16.7,0.45,1248.6,-96.4,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.04,247.36,-2.77,38.2,Normal,NORMAL,0
2025-06-21T21:00,28.8,86,21.8,0.06,734.0,-149.4,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.25,268.04,-1.63,38.5,Normal,NORMAL,0
2025-06-21T22:00,26.5,84,23.0,0.0,651.1,-39.5,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.54,252.09,-1.45,38.2,Normal,NORMAL,0
2025-06-21T23:00,27.5,82,22.6,0.0,541.8,-26.8,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.49,261.18,-1.2,38.1,Normal,NORMAL,0
2025-06-22T00:00,25.3,85,10.3,0.39,1064.2,-103.1,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.62,270.03,-2.36,38.4,Normal,NORMAL,0
2025-06-22T01:00,26.6,94,10.1,0.0,310.6,-48.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,38.14,272.07,-0.39,39.4,Normal,NORMAL,0
2025-06-22T02:00,27.3,88,16.5,0.0,857.5,-105.1,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.33,266.64,-1.91,38.7,Normal,NORMAL,0
2025-06-22T03:00,25.7,89,25.0,0.0,840.7,-106.4,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.28,254.34,-1.87,38.8,Normal,NORMAL,0
2025-06-22T04:00,24.7,90,21.5,0.0,660.6,-104.5,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.19,257.61,-1.47,38.8,Normal,NORMAL,0
2025-06-22T05:00,25.8,88,16.4,0.04,1197.5,-55.0,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.05,246.85,-2.66,38.6,Normal,NORMAL,0
2025-06-22T06:00,25.5,86,24.1,0.0,914.1,-55.0,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.81,259.36,-2.03,38.5,Normal,NORMAL,0
2025-06-22T07:00,24.0,84,16.2,0.0,805.4,-146.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.29,279.05,-1.79,38.2,Normal,NORMAL,0
2025-06-22T08:00,26.3,91,15.0,0.0,582.4,-51.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.68,278.76,-1.29,39.0,Normal,NORMAL,0
2025-06-22T09:00,26.9,87,11.7,1.63,919.6,-43.6,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.07,246.05,-2.04,38.5,Normal,NORMAL,0
2025-06-22T10:00,28.1,87,12.7,0.0,1203.1,-81.9,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.31,267.9,-2.67,38.6,Normal,NORMAL,0
2025-06-22T11:00,31.9,86,27.5,1.05,273.3,-39.5,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.7,255.17,-0.23,38.6,Normal,NORMAL,0
2025-06-22T12:00,31.8,70,6.0,0.0,729.9,-81.6,0,Mumbai (Mithi Basin),19.076,72.8777,14,35.18,258.54,-1.62,37.1,Normal,NORMAL,0
2025-06-22T13:00,31.6,79,50.6,33.4,2300.5,-31.5,1,Mumbai (Mithi Basin),19.076,72.8777,14,58.83,226.21,-5.11,37.9,Severe Thunderstorm,WARNING,73
2025-06-22T14:00,32.4,75,67.5,28.59,2520.7,-20.0,1,Mumbai (Mithi Basin),19.076,72.8777,14,47.77,227.9,-5.6,37.5,Severe Thunderstorm,WARNING,58
2025-06-22T15:00,29.2,81,10.7,0.0,211.0,-115.3,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.62,249.02,-0.13,38.0,Normal,NORMAL,0
2025-06-22T16:00,32.3,74,21.3,0.0,951.1,-45.8,0,Mumbai (Mithi Basin),19.076,72.8777,14,35.94,265.93,-2.11,37.4,Normal,NORMAL,0
2025-06-22T17:00,32.2,74,20.3,0.0,1014.8,-105.5,0,Mumbai (Mithi Basin),19.076,72.8777,14,35.85,247.73,-2.26,37.4,Normal,NORMAL,0
2025-06-22T18:00,27.8,73,16.1,0.0,428.9,-56.2,0,Mumbai (Mithi Basin),19.076,72.8777,14,35.2,264.02,0.03,37.3,Normal,NORMAL,0
2025-06-22T19:00,30.7,79,21.8,0.0,877.7,-119.4,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.49,250.36,-1.95,37.9,Normal,NORMAL,0
2025-06-22T20:00,27.2,86,60.5,33.87,2809.4,-21.3,1,Mumbai (Mithi Basin),19.076,72.8777,14,45.01,223.92,-6.24,38.5,Severe Thunderstorm,WATCH,60
2025-06-22T21:00,25.6,85,16.1,0.0,752.1,-125.6,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.65,272.26,-1.67,38.4,Normal,NORMAL,0
2025-06-22T22:00,28.7,81,19.7,0.02,308.3,-138.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.47,256.7,-0.12,38.0,Normal,NORMAL,0
2025-06-22T23:00,25.0,96,25.6,0.0,925.0,-138.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,38.19,270.12,-2.06,39.6,Normal,NORMAL,0
2025-06-23T00:00,24.7,92,38.8,58.17,2474.3,-20.1,1,Mumbai (Mithi Basin),19.076,72.8777,14,67.75,211.21,-5.5,39.0,Flash Flood,CRITICAL,52
2025-06-23T01:00,26.2,93,85.5,105.6,3320.5,-0.6,1,Mumbai (Mithi Basin),19.076,72.8777,14,66.69,203.31,-7.38,39.2,Cloudburst,CRITICAL,36
2025-06-23T02:00,24.3,96,22.1,0.0,739.4,-85.9,0,Mumbai (Mithi Basin),19.076,72.8777,14,38.05,256.35,-1.64,39.5,Normal,NORMAL,0
2025-06-23T03:00,24.3,84,13.6,0.0,980.4,-49.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.38,250.77,-2.18,38.3,Normal,NORMAL,0
2025-06-23T04:00,24.4,87,20.0,0.0,420.3,-157.0,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.79,250.1,-0.24,38.6,Normal,NORMAL,0
2025-06-23T05:00,25.4,93,18.8,0.0,571.0,-73.5,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.84,262.43,-1.27,39.2,Normal,NORMAL,0
2025-06-23T06:00,25.3,86,6.8,1.77,1213.5,-144.1,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.7,270.8,-2.7,38.4,Normal,NORMAL,0
2025-06-23T07:00,26.4,86,25.2,0.0,820.9,-55.1,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.96,271.47,-1.82,38.5,Normal,NORMAL,0
2025-06-23T08:00,26.5,86,5.4,0.0,431.6,-70.1,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.84,270.31,-0.21,38.4,Normal,NORMAL,0
2025-06-23T09:00,28.4,79,8.3,0.0,601.6,-30.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.12,273.67,-1.34,37.8,Normal,NORMAL,0
2025-06-23T10:00,29.3,81,15.9,0.5,1180.4,-140.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.52,263.56,-2.62,38.0,Normal,NORMAL,0
2025-06-23T11:00,32.0,84,13.4,0.0,720.8,-72.2,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.4,261.82,-1.6,38.3,Normal,NORMAL,0
2025-06-23T12:00,30.0,82,18.6,0.93,603.5,-55.9,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.8,257.39,-1.34,38.1,Normal,NORMAL,0
2025-06-23T13:00,30.8,82,15.5,0.0,1230.8,-148.9,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.97,253.23,-2.74,38.2,Normal,NORMAL,0
2025-06-23T14:00,31.7,81,73.9,33.21,3574.9,-22.5,1,Mumbai (Mithi Basin),19.076,72.8777,14,54.57,231.04,-7.94,38.1,Severe Thunderstorm,WARNING,78
2025-06-23T15:00,32.7,79,65.2,17.29,2977.2,-18.5,0,Mumbai (Mithi Basin),19.076,72.8777,14,54.78,229.53,-6.62,37.8,Severe Thunderstorm,WARNING,84
2025-06-23T16:00,30.1,79,11.7,0.0,504.6,-151.6,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.29,267.01,-1.12,37.8,Normal,NORMAL,0
2025-06-23T17:00,31.2,79,18.9,0.0,1049.4,-103.6,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.5,266.5,-2.33,37.8,Normal,NORMAL,0
2025-06-23T18:00,27.5,77,8.0,0.0,775.1,-22.8,0,Mumbai (Mithi Basin),19.076,72.8777,14,35.64,257.19,-1.72,37.6,Normal,NORMAL,0
2025-06-23T19:00,29.4,76,11.8,0.0,227.2,-141.8,0,Mumbai (Mithi Basin),19.076,72.8777,14,35.88,266.36,-0.03,37.6,Normal,NORMAL,0
2025-06-23T20:00,30.2,79,79.8,18.31,2242.5,-22.5,0,Mumbai (Mithi Basin),19.076,72.8777,14,45.99,215.45,-4.98,37.9,Severe Thunderstorm,WATCH,53
2025-06-23T21:00,27.1,83,7.9,0.0,415.3,-26.5,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.51,271.07,-0.15,38.1,Normal,NORMAL,0
2025-06-23T22:00,27.3,83,12.3,0.0,216.2,-81.1,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.61,255.11,-0.16,38.2,Normal,NORMAL,0
2025-06-23T23:00,25.6,89,23.3,0.0,820.4,-100.2,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.26,268.31,-1.82,38.8,Normal,NORMAL,0
2025-06-24T00:00,24.5,90,24.9,0.0,738.5,-72.0,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.19,273.81,-1.64,38.9,Normal,NORMAL,0
2025-06-24T01:00,26.1,91,17.0,0.0,1020.4,-31.7,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.64,277.54,-2.27,39.0,Normal,NORMAL,0
2025-06-24T02:00,23.4,92,53.3,28.87,2821.1,-32.5,1,Mumbai (Mithi Basin),19.076,72.8777,14,45.79,231.65,-6.27,39.1,Severe Thunderstorm,WATCH,47
2025-06-24T03:00,24.9,96,9.7,0.0,512.0,-135.0,0,Mumbai (Mithi Basin),19.076,72.8777,14,38.11,264.33,-1.14,39.5,Normal,NORMAL,0
2025-06-24T04:00,25.0,91,25.6,0.0,717.7,-75.6,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.4,246.76,-1.59,39.0,Normal,NORMAL,0
2025-06-24T05:00,23.9,94,17.2,0.0,705.3,-133.4,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.74,257.58,-1.57,39.3,Normal,NORMAL,0
2025-06-24T06:00,25.7,91,17.8,0.52,1335.6,-131.6,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.54,251.1,-2.97,39.0,Normal,NORMAL,0
2025-06-24T07:00,25.1,92,16.8,0.97,286.5,-34.8,0,Mumbai (Mithi Basin),19.076,72.8777,14,37.61,253.58,-0.34,39.1,Normal,NORMAL,0
2025-06-24T08:00,27.7,92,44.3,40.9,2380.0,-13.3,1,Mumbai (Mithi Basin),19.076,72.8777,14,60.52,219.34,-5.29,39.1,Flash Flood,CRITICAL,58
2025-06-24T09:00,26.4,86,5.7,0.0,895.9,-94.4,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.95,274.61,-1.99,38.5,Normal,NORMAL,0
2025-06-24T10:00,28.5,83,19.7,0.12,982.1,-148.6,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.69,265.58,-2.18,38.2,Normal,NORMAL,0
2025-06-24T11:00,29.4,81,24.4,0.04,559.9,-79.4,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.56,245.49,-1.24,38.0,Normal,NORMAL,0
2025-06-24T12:00,31.8,77,7.7,0.0,1352.9,-105.0,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.32,272.93,-3.01,37.7,Normal,NORMAL,0
2025-06-24T13:00,31.2,76,67.1,26.57,3772.5,-14.1,1,Mumbai (Mithi Basin),19.076,72.8777,14,50.6,221.64,-8.38,37.6,Severe Thunderstorm,WARNING,54
2025-06-24T14:00,32.5,81,24.9,0.0,201.6,-32.5,0,Mumbai (Mithi Basin),19.076,72.8777,14,36.97,246.23,-0.12,38.0,Normal,NORMAL,0
